method,profile,segment,date,tournament,round,series,confidence,player1,player2,side,value_pct,odds,won,stake,flat_pnl,tier_pnl
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-03,Maharashtra Open,1st Round,ATP250,medium,Aslan Karatsev,Pablo Andujar,P2,37.571,3.7900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-03,Maharashtra Open,1st Round,ATP250,medium,Tim Van Rijthoven,Radu Albot,P2,23.439,2.0800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-04,Adelaide International 1,2nd Round,ATP250,high,Karen Khachanov,Jack Draper,P1,35.291,2.4300,1,2.00,1.4300,2.8600
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-04,Adelaide International 1,2nd Round,ATP250,high,Alexei Popyrin,Marcos Giron,P2,31.324,2.1700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-04,Maharashtra Open,2nd Round,ATP250,medium,Botic Van De Zandschulp,Flavio Cobolli,P2,37.853,3.9700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-04,Maharashtra Open,2nd Round,ATP250,high,Benjamin Bonzi,Emil Ruusuvuori,P1,23.354,2.3000,1,2.00,1.3000,2.6000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-04,Maharashtra Open,2nd Round,ATP250,medium,Tallon Griekspoor,Marco Cecchinato,P2,40.605,3.8500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-05,Adelaide International 1,2nd Round,ATP250,high,Denis Shapovalov,Roman Safiullin,P2,16.096,2.7800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-05,Adelaide International 1,2nd Round,ATP250,high,Sebastian Korda,Roberto Bautista Agut,P2,11.999,2.0600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-05,Adelaide International 1,2nd Round,ATP250,high,Jannik Sinner,Thanasi Kokkinakis,P2,44.962,4.2500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-05,Maharashtra Open,Quarterfinals,ATP250,high,Botic Van De Zandschulp,Maximilian Marterer,P2,24.290,3.2300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-06,Adelaide International 1,Quarterfinals,ATP250,high,Daniil Medvedev,Karen Khachanov,P2,43.957,4.3100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-06,Maharashtra Open,Semifinals,ATP250,high,Benjamin Bonzi,Botic Van De Zandschulp,P1,30.063,2.2500,1,2.00,1.2500,2.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-07,Adelaide International 1,Semifinals,ATP250,medium,Novak Djokovic,Daniil Medvedev,P2,15.579,2.4700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-09,ASB Classic,1st Round,ATP250,high,Gregoire Barrere,John Isner,P1,30.561,2.3900,1,2.00,1.3900,2.7800
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-09,ASB Classic,1st Round,ATP250,high,Jenson Brooksby,Fabio Fognini,P2,31.718,3.1300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-09,Adelaide International 2,1st Round,ATP250,high,Jack Draper,Lorenzo Sonego,P2,17.898,2.8300,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-10,ASB Classic,1st Round,ATP250,medium,Jiri Lehecka,Thiago Moura Monteiro,P2,55.992,2.5400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-10,ASB Classic,1st Round,ATP250,high,Ben Shelton,Sebastian Baez,P2,13.527,2.8600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-10,ASB Classic,2nd Round,ATP250,high,Marcos Giron,Jeff Wolf,P1,22.995,2.3400,1,2.00,1.3400,2.6800
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-10,Adelaide International 2,1st Round,ATP250,high,John Millman,Albert Ramos-Vinolas,P2,51.868,2.4800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-11,ASB Classic,2nd Round,ATP250,high,David Goffin,Christopher Eubanks,P2,15.727,2.4600,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-11,Adelaide International 2,2nd Round,ATP250,high,Karen Khachanov,Marc-Andrea Huesler,P2,20.968,3.3600,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-11,Adelaide International 2,2nd Round,ATP250,high,Miomir Kecmanovic,Jason Murray Kubler,P2,10.900,2.6600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-11,Adelaide International 2,2nd Round,ATP250,high,Alejandro Davidovich Fokina,John Millman,P2,10.617,2.8900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-12,ASB Classic,Quarterfinals,ATP250,high,Constant Lestienne,Laslo Djere,P1,38.712,2.2700,1,2.00,1.2700,2.5400
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-12,ASB Classic,Quarterfinals,ATP250,high,Richard Gasquet,David Goffin,P1,29.827,2.3900,1,2.00,1.3900,2.7800
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-12,Adelaide International 2,Quarterfinals,ATP250,high,Thanasi Kokkinakis,Miomir Kecmanovic,P2,31.393,2.2600,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-12,Adelaide International 2,Quarterfinals,ATP250,high,Jack Draper,Karen Khachanov,P2,10.572,1.9900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-14,ASB Classic,The Final,ATP250,high,Richard Gasquet,Cameron Norrie,P1,13.462,4.1800,1,1.00,3.1800,3.1800
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-16,Australian Open,1st Round,Grand Slam,high,Mackenzie Mcdonald,Brandon Nakashima,P1,15.221,2.5900,1,1.50,1.5900,2.3850
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-16,Australian Open,1st Round,Grand Slam,high,Constant Lestienne,Thiago Moura Monteiro,P1,39.137,2.1900,1,2.00,1.1900,2.3800
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-16,Australian Open,1st Round,Grand Slam,high,Botic Van De Zandschulp,Ilya Ivashka,P2,18.446,2.9100,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-16,Australian Open,1st Round,Grand Slam,medium,Tomas Martin Etcheverry,Gregoire Barrere,P2,12.320,1.6300,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-17,Australian Open,1st Round,Grand Slam,high,Grigor Dimitrov,Aslan Karatsev,P2,12.921,3.1700,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-17,Australian Open,1st Round,Grand Slam,high,Jenson Brooksby,Christopher O'Connell,P2,12.635,2.8400,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,1st Round,Grand Slam,high,Adrian Mannarino,John Isner,P1,11.128,2.0100,1,1.00,1.0100,1.0100
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,2nd Round,Grand Slam,high,Marton Fucsovics,Lloyd Harris,P1,12.587,1.9100,1,1.00,0.9100,0.9100
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,2nd Round,Grand Slam,high,Karen Khachanov,Jason Murray Kubler,P2,19.519,3.9300,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,2nd Round,Grand Slam,high,Tallon Griekspoor,Botic Van De Zandschulp,P1,12.492,2.1700,1,1.00,1.1700,1.1700
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,2nd Round,Grand Slam,medium,Francisco Cerundolo,Corentin Moutet,P1,19.852,2.0500,1,1.50,1.0500,1.5750
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-18,Australian Open,2nd Round,Grand Slam,medium,Jiri Lehecka,Christopher Eubanks,P2,73.327,2.9000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-19,Australian Open,2nd Round,Grand Slam,high,Andy Murray,Thanasi Kokkinakis,P1,12.395,2.5600,1,1.00,1.5600,1.5600
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-19,Australian Open,2nd Round,Grand Slam,high,Benjamin Bonzi,Pablo Carreno-Busta,P1,25.190,3.4100,1,2.00,2.4100,4.8200
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-21,Australian Open,3rd Round,Grand Slam,high,Ben Shelton,Alexei Popyrin,P1,47.645,2.4000,1,2.00,1.4000,2.8000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-22,Australian Open,4th Round,Grand Slam,high,Karen Khachanov,Yoshihito Nishioka,P2,23.613,2.9500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-22,Australian Open,4th Round,Grand Slam,high,Stefanos Tsitsipas,Jannik Sinner,P1,10.369,1.5100,1,1.00,0.5100,0.5100
overlay,hard_edge10_all,Hard|all|high+medium,2023-01-22,Australian Open,4th Round,Grand Slam,high,Sebastian Korda,Hubert Hurkacz,P2,22.006,2.4100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-06,Open Sud de France,1st Round,ATP250,high,Nikoloz Basilashvili,Constant Lestienne,P1,10.852,3.0100,1,1.00,2.0100,2.0100
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-07,Dallas Open,1st Round,ATP250,high,Jack Sock,Ilya Ivashka,P1,11.826,2.8800,1,1.00,1.8800,1.8800
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-07,Dallas Open,1st Round,ATP250,high,Jeff Wolf,Brandon Holt,P2,21.829,3.6000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-07,Open Sud de France,1st Round,ATP250,high,Marton Fucsovics,Geoffrey Blancaneaux,P2,31.837,3.5500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-08,Dallas Open,1st Round,ATP250,high,Oscar Otte,Christopher Eubanks,P1,40.157,2.6100,1,2.00,1.6100,3.2200
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-08,Dallas Open,1st Round,ATP250,high,John Isner,Chun Hsin Tseng,P2,20.631,3.7000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-09,Dallas Open,2nd Round,ATP250,high,John Isner,Daniel Altmaier,P2,25.494,2.9400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-09,Dallas Open,2nd Round,ATP250,high,Adrian Mannarino,Jordan Thompson,P2,10.492,2.5300,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-09,Open Sud de France,2nd Round,ATP250,high,Lorenzo Sonego,Filip Krajinovic,P2,39.177,2.4700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-09,Open Sud de France,2nd Round,ATP250,high,Holger Rune,Marc-Andrea Huesler,P2,19.142,3.6700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-10,Open Sud de France,Quarterfinals,ATP250,high,Jannik Sinner,Lorenzo Sonego,P2,19.766,3.5700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-10,Open Sud de France,Quarterfinals,ATP250,high,Maxime Cressy,Borna Coric,P1,19.156,3.2600,1,1.50,2.2600,3.3900
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-11,Dallas Open,Quarterfinals,ATP250,high,Taylor Harry Fritz,Marcos Giron,P2,11.995,4.3100,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-11,Open Sud de France,Semifinals,ATP250,high,Maxime Cressy,Holger Rune,P1,47.140,4.3700,1,2.00,3.3700,6.7400
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-12,Open Sud de France,The Final,ATP250,high,Jannik Sinner,Maxime Cressy,P2,32.128,3.6900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-13,ABN AMRO World Tennis Tournament,1st Round,ATP500,medium,Stan Wawrinka,Alexander Bublik,P2,22.038,2.1600,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-13,ABN AMRO World Tennis Tournament,1st Round,ATP500,high,Gregoire Barrere,David Goffin,P1,20.760,2.3000,1,2.00,1.3000,2.6000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-13,Delray Beach Open,1st Round,ATP250,high,Emilio Gomez,Tung-Lin Wu,P1,10.665,1.9700,1,1.00,0.9700,0.9700
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-13,Delray Beach Open,1st Round,ATP250,high,Denis Kudla,Jordan Thompson,P2,27.570,2.4300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-14,ABN AMRO World Tennis Tournament,1st Round,ATP500,medium,Gijs Brouwer,Marc-Andrea Huesler,P1,34.216,3.7100,1,2.00,2.7100,5.4200
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-14,Delray Beach Open,1st Round,ATP250,high,Radu Albot,Fernando Verdasco,P2,21.240,2.6700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-14,Delray Beach Open,1st Round,ATP250,medium,Matija Pecotic,Jack Sock,P1,37.802,4.2500,1,2.00,3.2500,6.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-14,Delray Beach Open,1st Round,ATP250,high,Adrian Mannarino,Daniel Altmaier,P2,27.983,3.0700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-15,ABN AMRO World Tennis Tournament,1st Round,ATP500,medium,Botic Van De Zandschulp,Quentin Halys,P2,16.395,2.1400,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-15,Delray Beach Open,1st Round,ATP250,high,Marcos Giron,Ben Shelton,P1,22.527,2.1600,1,2.00,1.1600,2.3200
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-15,Delray Beach Open,2nd Round,ATP250,high,Miomir Kecmanovic,Nuno Borges,P2,10.895,2.7100,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-16,Delray Beach Open,2nd Round,ATP250,high,Radu Albot,Aleksandar Vukic,P1,26.755,2.2100,1,2.00,1.2100,2.4200
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-17,ABN AMRO World Tennis Tournament,Quarterfinals,ATP500,medium,Tallon Griekspoor,Gijs Brouwer,P2,15.901,3.3600,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-19,Delray Beach Open,The Final,ATP250,high,Taylor Harry Fritz,Miomir Kecmanovic,P2,11.288,3.8500,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-20,Open 13,1st Round,ATP250,medium,Stan Wawrinka,Zizou Bergs,P2,29.755,3.7500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-20,Open 13,1st Round,ATP250,medium,Alexander Bublik,Filip Krajinovic,P2,52.074,2.5000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-20,Qatar Exxon Mobil Open,1st Round,ATP250,high,Andy Murray,Lorenzo Sonego,P2,16.743,2.2000,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-20,Qatar Exxon Mobil Open,1st Round,ATP250,medium,Alejandro Davidovich Fokina,Constant Lestienne,P2,46.887,2.6500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-21,Open 13,1st Round,ATP250,high,Richard Gasquet,Laurent Lokoli,P2,19.808,3.7200,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-21,Qatar Exxon Mobil Open,1st Round,ATP250,medium,Alexandre Muller,Nikoloz Basilashvili,P1,23.347,2.2300,1,2.00,1.2300,2.4600
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-22,Open 13,2nd Round,ATP250,medium,Stan Wawrinka,Richard Gasquet,P2,68.828,2.8100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-22,Qatar Exxon Mobil Open,2nd Round,ATP250,medium,Alexandre Muller,Botic Van De Zandschulp,P1,26.065,3.4100,1,2.00,2.4100,4.8200
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-22,Qatar Exxon Mobil Open,2nd Round,ATP250,high,Andrey Rublev,Tallon Griekspoor,P2,37.995,4.1100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-22,Qatar Exxon Mobil Open,2nd Round,ATP250,medium,Jiri Lehecka,Emil Ruusuvuori,P2,11.115,2.0100,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-23,Qatar Exxon Mobil Open,Quarterfinals,ATP250,high,Felix Auger Aliassime,Alejandro Davidovich Fokina,P2,38.501,3.6300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-24,Open 13,Quarterfinals,ATP250,high,Hubert Hurkacz,Mikael Ymer,P2,28.276,3.3400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-24,Open 13,Quarterfinals,ATP250,high,Benjamin Bonzi,Alex De Minaur,P1,37.787,3.5400,1,2.00,2.5400,5.0800
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-24,Qatar Exxon Mobil Open,Semifinals,ATP250,high,Daniil Medvedev,Felix Auger Aliassime,P2,14.437,3.3800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-28,Abierto Mexicano,1st Round,ATP500,high,Michael Mmoh,Marcos Giron,P1,26.466,2.4000,1,2.00,1.4000,2.8000
overlay,hard_edge10_all,Hard|all|high+medium,2023-02-28,Dubai Tennis Championships,1st Round,ATP500,high,Christopher O'Connell,Emil Ruusuvuori,P1,43.500,2.6300,1,2.00,1.6300,3.2600
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-01,Dubai Tennis Championships,2nd Round,ATP500,medium,Alexander Zverev,Christopher O'Connell,P2,36.172,4.0400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-04,Abierto Mexicano,Semifinals,ATP500,high,Alex De Minaur,Holger Rune,P1,48.583,2.6900,1,2.00,1.6900,3.3800
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,high,Jason Murray Kubler,Lorenzo Sonego,P1,58.055,2.7400,1,2.00,1.7400,3.4800
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,high,Marcos Giron,Aleksandar Kovacevic,P2,17.203,2.2100,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,high,Oscar Otte,Laslo Djere,P1,10.100,2.5100,1,1.00,1.5100,1.5100
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-08,BNP Paribas Open,1st Round,Masters 1000,medium,Ugo Humbert,Bernabe Zapata Miralles,P2,26.102,2.8500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-09,BNP Paribas Open,1st Round,Masters 1000,medium,Andy Murray,Tomas Martin Etcheverry,P2,11.906,3.6900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-09,BNP Paribas Open,1st Round,Masters 1000,medium,Stan Wawrinka,Aleksandar Vukic,P2,22.988,2.8900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-09,BNP Paribas Open,1st Round,Masters 1000,medium,Mackenzie Mcdonald,Filip Krajinovic,P2,21.682,3.0800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-09,BNP Paribas Open,1st Round,Masters 1000,high,Thanasi Kokkinakis,Brandon Holt,P2,26.246,4.3900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-10,BNP Paribas Open,1st Round,Masters 1000,high,Richard Gasquet,Borna Gojo,P1,40.741,2.4200,1,2.00,1.4200,2.8400
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-10,BNP Paribas Open,2nd Round,Masters 1000,medium,Cristian Garin,Yoshihito Nishioka,P1,10.283,2.5800,1,1.00,1.5800,1.5800
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-10,BNP Paribas Open,2nd Round,Masters 1000,high,Casper Ruud,Diego Sebastian Schwartzman,P2,16.984,3.9600,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-10,BNP Paribas Open,2nd Round,Masters 1000,high,Ugo Humbert,Denis Shapovalov,P1,10.577,2.4900,1,1.00,1.4900,1.4900
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-11,BNP Paribas Open,2nd Round,Masters 1000,high,Karen Khachanov,Oscar Otte,P2,21.507,3.8500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-11,BNP Paribas Open,2nd Round,Masters 1000,high,Andrey Rublev,Jiri Lehecka,P1,10.893,1.4900,1,1.00,0.4900,0.4900
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-12,BNP Paribas Open,2nd Round,Masters 1000,high,Sebastian Baez,Rinky Hijikata,P1,15.447,1.9500,1,1.50,0.9500,1.4250
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-12,BNP Paribas Open,3rd Round,Masters 1000,medium,Cristian Garin,Casper Ruud,P1,30.621,4.0400,1,2.00,3.0400,6.0800
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-12,BNP Paribas Open,3rd Round,Masters 1000,high,Andrey Rublev,Ugo Humbert,P2,27.021,4.4800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-13,BNP Paribas Open,3rd Round,Masters 1000,medium,Marton Fucsovics,Alex Molcan,P2,10.650,2.4300,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-13,BNP Paribas Open,3rd Round,Masters 1000,medium,Alejandro Tabilo,Jordan Thompson,P1,14.095,2.1200,1,1.00,1.1200,1.1200
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Daniil Medvedev,Alexander Zverev,P2,36.966,4.4200,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Cameron Norrie,Andrey Rublev,P1,23.753,2.2200,1,2.00,1.2200,2.4400
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-14,BNP Paribas Open,4th Round,Masters 1000,high,Alejandro Davidovich Fokina,Cristian Garin,P2,18.887,2.7700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-16,BNP Paribas Open,Quarterfinals,Masters 1000,high,Jannik Sinner,Taylor Harry Fritz,P2,41.018,2.3000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-22,Miami Open,1st Round,Masters 1000,high,Jan-Lennard Struff,Fabio Fognini,P2,25.630,3.5700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-22,Miami Open,1st Round,Masters 1000,high,Laslo Djere,Aleksandar Vukic,P1,23.698,2.2100,1,2.00,1.2100,2.4200
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-22,Miami Open,1st Round,Masters 1000,high,Jeff Wolf,Alexander Bublik,P2,15.148,2.1400,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-23,Miami Open,1st Round,Masters 1000,high,Thiago Moura Monteiro,Jason Murray Kubler,P1,25.042,3.1900,1,2.00,2.1900,4.3800
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-23,Miami Open,1st Round,Masters 1000,medium,Tomas Martin Etcheverry,Pavel Kotov,P2,14.751,2.0700,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-23,Miami Open,1st Round,Masters 1000,high,Adrian Mannarino,Juncheng Shang,P2,12.673,3.4400,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-24,Miami Open,2nd Round,Masters 1000,high,Andrey Rublev,Jeff Wolf,P2,10.820,4.2900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-24,Miami Open,2nd Round,Masters 1000,high,Emil Ruusuvuori,Roberto Bautista Agut,P2,13.359,2.0300,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-25,Miami Open,2nd Round,Masters 1000,high,Quentin Halys,Alex De Minaur,P1,18.652,3.7000,1,1.50,2.7000,4.0500
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-25,Miami Open,2nd Round,Masters 1000,medium,Karen Khachanov,Tomas Martin Etcheverry,P2,25.370,3.8100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2023-03-25,Miami Open,2nd Round,Masters 1000,high,Lorenzo Sonego,Daniel Evans,P2,55.171,2.8300,0,2.00,-1.0000,-2.0000
